srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR3536649,GSM2155548_r1,SRX1770376,FALSE,301629835,0,101,GSM2155548,GSM2155548: ARF_ecoli-ZmARF5_Zm_2; Zea mays; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM2155548,,,other,GENOMIC,OTHER
SRR2926447,GSM1925377_r1,SRX1412357,FALSE,275207,0,100,GSM1925377,GSM1925377: Homeobox_tnt.WUS1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925377,,,other,GENOMIC,OTHER
SRR2926446,GSM1925376_r1,SRX1412356,FALSE,5992113,0,100,GSM1925376,GSM1925376: Homeobox_tnt.WUS1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925376,,,other,GENOMIC,OTHER
SRR2926445,GSM1925375_r1,SRX1412355,FALSE,6163885,0,100,GSM1925375,GSM1925375: Homeobox_tnt.HDG1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925375,,,other,GENOMIC,OTHER
SRR2926444,GSM1925374_r1,SRX1412354,FALSE,1641865,0,133,GSM1925374,GSM1925374: Homeobox_tnt.HDG1_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925374,,,other,GENOMIC,OTHER
SRR2926443,GSM1925373_r1,SRX1412353,FALSE,921584,0,100,GSM1925373,GSM1925373: Homeobox_tnt.HAT5_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925373,,,other,GENOMIC,OTHER
SRR2926442,GSM1925372_r1,SRX1412352,FALSE,6175468,0,100,GSM1925372,GSM1925372: Homeobox_tnt.HAT5_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925372,,,other,GENOMIC,OTHER
SRR2926441,GSM1925371_r1,SRX1412351,FALSE,1749893,0,100,GSM1925371,GSM1925371: Homeobox_tnt.HAT22_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925371,,,other,GENOMIC,OTHER
SRR2926440,GSM1925370_r1,SRX1412350,FALSE,4538709,0,100,GSM1925370,GSM1925370: Homeobox_tnt.HAT2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925370,,,other,GENOMIC,OTHER
SRR2926439,GSM1925369_r1,SRX1412349,FALSE,14008134,0,100,GSM1925369,GSM1925369: Homeobox_ecoli.HAT2_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925369,,,other,GENOMIC,OTHER
SRR2926438,GSM1925368_r1,SRX1412348,FALSE,11979128,0,100,GSM1925368,GSM1925368: Homeobox_tnt.HAT1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925368,,,other,GENOMIC,OTHER
SRR2926437,GSM1925367_r1,SRX1412347,FALSE,3171037,0,100,GSM1925367,GSM1925367: Homeobox_tnt.HAT1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925367,,,other,GENOMIC,OTHER
SRR2926436,GSM1925366_r1,SRX1412346,FALSE,2185491,0,100,GSM1925366,GSM1925366: Homeobox_tnt.ATHB7_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925366,,,other,GENOMIC,OTHER
SRR2926435,GSM1925365_r1,SRX1412345,FALSE,2717150,0,100,GSM1925365,GSM1925365: Homeobox_tnt.ATHB6_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925365,,,other,GENOMIC,OTHER
SRR2926434,GSM1925364_r1,SRX1412344,FALSE,4495405,0,100,GSM1925364,GSM1925364: Homeobox_tnt.ATHB6_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925364,,,other,GENOMIC,OTHER
SRR2926433,GSM1925363_r1,SRX1412343,FALSE,1195180,0,130,GSM1925363,GSM1925363: Homeobox_tnt.ATHB20_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925363,,,other,GENOMIC,OTHER
SRR2926432,GSM1925362_r1,SRX1412342,FALSE,3131572,0,100,GSM1925362,GSM1925362: Homeobox_tnt.ATHB20_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925362,,,other,GENOMIC,OTHER
SRR2926431,GSM1925361_r1,SRX1412341,FALSE,2559882,0,100,GSM1925361,GSM1925361: Homeobox_tnt.ATHB18_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925361,,,other,GENOMIC,OTHER
SRR2926430,GSM1925360_r1,SRX1412340,FALSE,5674392,0,100,GSM1925360,GSM1925360: Homeobox_tnt.ATHB18_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925360,,,other,GENOMIC,OTHER
SRR2926429,GSM1925359_r1,SRX1412339,FALSE,4812264,0,100,GSM1925359,GSM1925359: Homeobox_tnt.ATHB13_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925359,,,other,GENOMIC,OTHER
SRR2926428,GSM1925358_r1,SRX1412338,FALSE,5096277,0,100,GSM1925358,GSM1925358: Homeobox_tnt.ATHB13_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925358,,,other,GENOMIC,OTHER
SRR2926427,GSM1925357_r1,SRX1412337,FALSE,2334292,0,100,GSM1925357,GSM1925357: HSF_tnt.HSFC1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925357,,,other,GENOMIC,OTHER
SRR2926426,GSM1925356_r1,SRX1412336,FALSE,6286212,0,100,GSM1925356,GSM1925356: HSF_tnt.HSFC1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925356,,,other,GENOMIC,OTHER
SRR2926425,GSM1925355_r1,SRX1412335,FALSE,1469639,0,100,GSM1925355,GSM1925355: HSF_tnt.HSFB4_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925355,,,other,GENOMIC,OTHER
SRR2926424,GSM1925354_r1,SRX1412334,FALSE,1426514,0,100,GSM1925354,GSM1925354: HSF_tnt.HSFB3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925354,,,other,GENOMIC,OTHER
SRR2926423,GSM1925353_r1,SRX1412333,FALSE,2512511,0,100,GSM1925353,GSM1925353: HSF_tnt.HSFB3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925353,,,other,GENOMIC,OTHER
SRR2926422,GSM1925352_r1,SRX1412332,FALSE,5569773,0,100,GSM1925352,GSM1925352: HSF_tnt.HSFA6B_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925352,,,other,GENOMIC,OTHER
SRR2926421,GSM1925351_r1,SRX1412331,FALSE,4470394,0,100,GSM1925351,GSM1925351: HSF_tnt.HSFA6A_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925351,,,other,GENOMIC,OTHER
SRR2926420,GSM1925350_r1,SRX1412330,FALSE,1378389,0,100,GSM1925350,GSM1925350: HSF_tnt.HSFA6A_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925350,,,other,GENOMIC,OTHER
SRR2926419,GSM1925349_r1,SRX1412329,FALSE,2264207,0,130,GSM1925349,GSM1925349: HSF_tnt.HSFA1E_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925349,,,other,GENOMIC,OTHER
SRR2926418,GSM1925348_r1,SRX1412328,FALSE,4875875,0,100,GSM1925348,GSM1925348: HSF_tnt.HSFA1E_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925348,,,other,GENOMIC,OTHER
SRR2926417,GSM1925347_r1,SRX1412327,FALSE,1349606,0,100,GSM1925347,GSM1925347: HSF_tnt.HSF7_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925347,,,other,GENOMIC,OTHER
SRR2926416,GSM1925346_r1,SRX1412326,FALSE,7663564,0,100,GSM1925346,GSM1925346: HSF_tnt.HSF7_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925346,,,other,GENOMIC,OTHER
SRR2926415,GSM1925345_r1,SRX1412325,FALSE,870085,0,100,GSM1925345,GSM1925345: HSF_tnt.HSF6_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925345,,,other,GENOMIC,OTHER
SRR2926414,GSM1925344_r1,SRX1412324,FALSE,7588526,0,100,GSM1925344,GSM1925344: HSF_tnt.HSF3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925344,,,other,GENOMIC,OTHER
SRR2926413,GSM1925343_r1,SRX1412323,FALSE,7421238,0,100,GSM1925343,GSM1925343: HSF_tnt.HSF3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925343,,,other,GENOMIC,OTHER
SRR2926412,GSM1925342_r1,SRX1412322,FALSE,1094573,0,130,GSM1925342,GSM1925342: HSF_tnt.HSF21_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925342,,,other,GENOMIC,OTHER
SRR2926411,GSM1925341_r1,SRX1412321,FALSE,3211247,0,100,GSM1925341,GSM1925341: HMG_tnt.3XHMGBOX1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925341,,,other,GENOMIC,OTHER
SRR2926410,GSM1925340_r1,SRX1412320,FALSE,4789305,0,100,GSM1925340,GSM1925340: HMG_tnt.3XHMGBOX1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925340,,,other,GENOMIC,OTHER
SRR2926409,GSM1925339_r1,SRX1412319,FALSE,1297467,0,100,GSM1925339,GSM1925339: HB_tnt.WOX11_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925339,,,other,GENOMIC,OTHER
SRR2926408,GSM1925338_r1,SRX1412318,FALSE,10115331,0,100,GSM1925338,GSM1925338: HB_tnt.PHV_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925338,,,other,GENOMIC,OTHER
SRR2926407,GSM1925337_r1,SRX1412317,FALSE,9267382,0,130,GSM1925337,GSM1925337: HB_tnt.LMI1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925337,,,other,GENOMIC,OTHER
SRR2926406,GSM1925336_r1,SRX1412316,FALSE,7685429,0,100,GSM1925336,GSM1925336: HB_tnt.LMI1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925336,,,other,GENOMIC,OTHER
SRR2926405,GSM1925335_r1,SRX1412315,FALSE,3507677,0,100,GSM1925335,GSM1925335: HB_tnt.HDG7_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925335,,,other,GENOMIC,OTHER
SRR2926404,GSM1925334_r1,SRX1412314,FALSE,8130701,0,100,GSM1925334,GSM1925334: HB_tnt.ATHB53_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925334,,,other,GENOMIC,OTHER
SRR2926403,GSM1925333_r1,SRX1412313,FALSE,1301173,0,100,GSM1925333,GSM1925333: HB_tnt.ATHB53_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925333,,,other,GENOMIC,OTHER
SRR2926402,GSM1925332_r1,SRX1412312,FALSE,4913846,0,100,GSM1925332,GSM1925332: HB_tnt.ATHB5_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925332,,,other,GENOMIC,OTHER
SRR2926401,GSM1925331_r1,SRX1412311,FALSE,4624454,0,100,GSM1925331,GSM1925331: HB_tnt.ATHB5_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925331,,,other,GENOMIC,OTHER
SRR2926400,GSM1925330_r1,SRX1412310,FALSE,10952491,0,100,GSM1925330,GSM1925330: HB_tnt.ATHB40_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925330,,,other,GENOMIC,OTHER
SRR2926399,GSM1925329_r1,SRX1412309,FALSE,5793193,0,100,GSM1925329,GSM1925329: HB_tnt.ATHB40_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925329,,,other,GENOMIC,OTHER
SRR2926398,GSM1925328_r1,SRX1412308,FALSE,2048015,0,100,GSM1925328,GSM1925328: HB_tnt.ATHB21_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925328,,,other,GENOMIC,OTHER
SRR2926397,GSM1925327_r1,SRX1412307,FALSE,5124827,0,100,GSM1925327,GSM1925327: HB_tnt.ATHB21_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925327,,,other,GENOMIC,OTHER
SRR2926396,GSM1925326_r1,SRX1412306,FALSE,8165204,0,100,GSM1925326,GSM1925326: HB_tnt.ATHB15_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925326,,,other,GENOMIC,OTHER
SRR2926395,GSM1925325_r1,SRX1412305,FALSE,9390943,0,100,GSM1925325,GSM1925325: HB_tnt.ANL2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925325,,,other,GENOMIC,OTHER
SRR2926394,GSM1925324_r1,SRX1412304,FALSE,8135724,0,100,GSM1925324,GSM1925324: HB_tnt.ANL2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925324,,,other,GENOMIC,OTHER
SRR2926393,GSM1925323_r1,SRX1412303,FALSE,4423353,0,130,GSM1925323,GSM1925323: GeBP_tnt.AT4G00250_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925323,,,other,GENOMIC,OTHER
SRR2926392,GSM1925322_r1,SRX1412302,FALSE,64384,0,130,GSM1925322,GSM1925322: GeBP_tnt.AT1G66420_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925322,,,other,GENOMIC,OTHER
SRR2926391,GSM1925321_r1,SRX1412301,FALSE,2118234,0,100,GSM1925321,GSM1925321: GRF_tnt.GRF9_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925321,,,other,GENOMIC,OTHER
SRR2926390,GSM1925320_r1,SRX1412300,FALSE,13503745,0,100,GSM1925320,GSM1925320: GRF_tnt.GRF9_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925320,,,other,GENOMIC,OTHER
SRR2926389,GSM1925319_r1,SRX1412299,FALSE,1477644,0,100,GSM1925319,GSM1925319: GRF_tnt.AtGRF6_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925319,,,other,GENOMIC,OTHER
SRR2926388,GSM1925318_r1,SRX1412298,FALSE,934469,0,100,GSM1925318,GSM1925318: G2like_tnt.KAN2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925318,,,other,GENOMIC,OTHER
SRR2926387,GSM1925317_r1,SRX1412297,FALSE,19642970,0,100,GSM1925317,GSM1925317: G2like_tnt.KAN2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925317,,,other,GENOMIC,OTHER
SRR2926386,GSM1925316_r1,SRX1412296,FALSE,1852444,0,100,GSM1925316,GSM1925316: G2like_tnt.At5g29000_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925316,,,other,GENOMIC,OTHER
SRR2926385,GSM1925315_r1,SRX1412295,FALSE,6981935,0,100,GSM1925315,GSM1925315: G2like_tnt.At3g24120_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925315,,,other,GENOMIC,OTHER
SRR2926384,GSM1925314_r1,SRX1412294,FALSE,4070832,0,100,GSM1925314,GSM1925314: G2like_tnt.At3g24120_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925314,,,other,GENOMIC,OTHER
SRR2926383,GSM1925313_r1,SRX1412293,TRUE,3166515,3166515,200,GSM1925313,GSM1925313: G2like_tnt.At3g13040_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925313,,,other,GENOMIC,OTHER
SRR2926382,GSM1925312_r1,SRX1412292,FALSE,198662,0,130,GSM1925312,GSM1925312: G2like_tnt.At3g12730_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925312,,,other,GENOMIC,OTHER
SRR2926381,GSM1925311_r1,SRX1412291,FALSE,5745263,0,100,GSM1925311,GSM1925311: G2like_tnt.At3g12730_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925311,,,other,GENOMIC,OTHER
SRR2926380,GSM1925310_r1,SRX1412290,FALSE,3825033,0,100,GSM1925310,GSM1925310: G2like_tnt.At3g04030_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925310,,,other,GENOMIC,OTHER
SRR2926379,GSM1925309_r1,SRX1412289,FALSE,7150269,0,100,GSM1925309,GSM1925309: G2like_tnt.At3g04030_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925309,,,other,GENOMIC,OTHER
SRR2926378,GSM1925308_r1,SRX1412288,FALSE,996460,0,100,GSM1925308,GSM1925308: G2like_tnt.At2g03500_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925308,,,other,GENOMIC,OTHER
SRR2926377,GSM1925307_r1,SRX1412287,FALSE,7407856,0,100,GSM1925307,GSM1925307: G2like_tnt.At2g03500_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925307,,,other,GENOMIC,OTHER
SRR2926376,GSM1925306_r1,SRX1412286,FALSE,2897811,0,100,GSM1925306,GSM1925306: G2like_tnt.At2g01060_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925306,,,other,GENOMIC,OTHER
SRR2926375,GSM1925305_r1,SRX1412285,FALSE,4744702,0,100,GSM1925305,GSM1925305: G2like_tnt.At1g68670_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925305,,,other,GENOMIC,OTHER
SRR2926374,GSM1925304_r1,SRX1412284,FALSE,5585381,0,100,GSM1925304,GSM1925304: G2like_tnt.At1g25550_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925304,,,other,GENOMIC,OTHER
SRR2926373,GSM1925303_r1,SRX1412283,FALSE,3368782,0,100,GSM1925303,GSM1925303: G2like_tnt.At1g13300_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925303,,,other,GENOMIC,OTHER
SRR2926372,GSM1925302_r1,SRX1412282,FALSE,5814461,0,100,GSM1925302,GSM1925302: G2like_tnt.AT5G45580_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925302,,,other,GENOMIC,OTHER
SRR2926371,GSM1925301_r1,SRX1412281,FALSE,7345362,0,100,GSM1925301,GSM1925301: G2like_tnt.AT5G45580_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925301,,,other,GENOMIC,OTHER
SRR2926370,GSM1925300_r1,SRX1412280,FALSE,61630056,0,100,GSM1925300,GSM1925300: G2like_tnt.AT4G37180_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925300,,,other,GENOMIC,OTHER
SRR2926369,GSM1925299_r1,SRX1412279,FALSE,8711896,0,100,GSM1925299,GSM1925299: G2like_tnt.AT4G37180_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925299,,,other,GENOMIC,OTHER
SRR2926368,GSM1925298_r1,SRX1412278,FALSE,4204058,0,130,GSM1925298,GSM1925298: G2like_tnt.AT2G40260_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925298,,,other,GENOMIC,OTHER
SRR2926367,GSM1925297_r1,SRX1412277,FALSE,6842763,0,100,GSM1925297,GSM1925297: G2like_tnt.AT2G40260_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925297,,,other,GENOMIC,OTHER
SRR2926366,GSM1925296_r1,SRX1412276,FALSE,4327317,0,100,GSM1925296,GSM1925296: G2like_tnt.AT2G38300_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925296,,,other,GENOMIC,OTHER
SRR2926365,GSM1925295_r1,SRX1412275,FALSE,391689,0,100,GSM1925295,GSM1925295: G2like_tnt.AT2G20400_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925295,,,other,GENOMIC,OTHER
SRR2926364,GSM1925294_r1,SRX1412274,FALSE,4352655,0,100,GSM1925294,GSM1925294: G2like_tnt.AT2G20400_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925294,,,other,GENOMIC,OTHER
SRR2926363,GSM1925293_r1,SRX1412273,FALSE,6798226,0,130,GSM1925293,GSM1925293: G2like_tnt.AT1G49560_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925293,,,other,GENOMIC,OTHER
SRR2926362,GSM1925292_r1,SRX1412272,FALSE,8856479,0,100,GSM1925292,GSM1925292: G2like_tnt.AT1G49560_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925292,,,other,GENOMIC,OTHER
SRR2926361,GSM1925291_r1,SRX1412271,FALSE,1155779,0,100,GSM1925291,GSM1925291: FHA_tnt.FHA2_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925291,,,other,GENOMIC,OTHER
SRR2926360,GSM1925290_r1,SRX1412270,FALSE,2792802,0,100,GSM1925290,GSM1925290: FAR1_tnt.FAR1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925290,,,other,GENOMIC,OTHER
SRR2926359,GSM1925289_r1,SRX1412269,FALSE,10154714,0,100,GSM1925289,GSM1925289: FAR1_tnt.FAR1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925289,,,other,GENOMIC,OTHER
SRR2926358,GSM1925288_r1,SRX1412268,FALSE,1235842,0,100,GSM1925288,GSM1925288: EIL_tnt.EIN3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925288,,,other,GENOMIC,OTHER
SRR2926357,GSM1925287_r1,SRX1412267,FALSE,8895454,0,100,GSM1925287,GSM1925287: EIL_tnt.EIN3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925287,,,other,GENOMIC,OTHER
SRR2926356,GSM1925286_r1,SRX1412266,FALSE,1556652,0,100,GSM1925286,GSM1925286: EIL_tnt.EIL3_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925286,,,other,GENOMIC,OTHER
SRR2926355,GSM1925285_r1,SRX1412265,FALSE,841046,0,100,GSM1925285,GSM1925285: E2FDP_tnt.E2FC_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925285,,,other,GENOMIC,OTHER
SRR2926354,GSM1925284_r1,SRX1412264,FALSE,5161751,0,100,GSM1925284,GSM1925284: E2FDP_tnt.E2FA_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925284,,,other,GENOMIC,OTHER
