srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791604,E-MTAB-8633:Ki11_V11_base_MN14031_R,ERX3793708,TRUE,18851570,18851570,151,E-MTAB-8633:MN14031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448167,,MN14031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791603,E-MTAB-8633:IL14H_V11_base_MN13032_R,ERX3793707,TRUE,28459877,28459877,151,E-MTAB-8633:MN13032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448166,,MN13032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791602,E-MTAB-8633:IL14H_V11_base_MN13031_R,ERX3793706,TRUE,21113583,21113583,151,E-MTAB-8633:MN13031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448165,,MN13031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791601,E-MTAB-8633:HP301_V11_base_MN12032_R,ERX3793705,TRUE,23377647,23377647,151,E-MTAB-8633:MN12032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448164,,MN12032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791600,E-MTAB-8633:HP301_V11_base_MN12031_R,ERX3793704,TRUE,23590796,23590796,151,E-MTAB-8633:MN12031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448163,,MN12031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791599,E-MTAB-8633:CML69_V11_base_MN11032_R,ERX3793703,TRUE,28776357,28776357,151,E-MTAB-8633:MN11032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448162,,MN11032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791598,E-MTAB-8633:CML69_V11_base_MN11031_R,ERX3793702,TRUE,22725470,22725470,151,E-MTAB-8633:MN11031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448161,,MN11031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791597,E-MTAB-8633:CML52_V11_base_MN10032_R,ERX3793701,TRUE,23458543,23458543,151,E-MTAB-8633:MN10032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448160,,MN10032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791596,E-MTAB-8633:CML52_V11_base_MN10031_R,ERX3793700,TRUE,22691613,22691613,151,E-MTAB-8633:MN10031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448159,,MN10031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791595,E-MTAB-8633:CML333_V11_base_MN09032_R,ERX3793699,TRUE,24214384,24214384,151,E-MTAB-8633:MN09032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448158,,MN09032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791594,E-MTAB-8633:CML333_V11_base_MN09031_R,ERX3793698,TRUE,23065533,23065533,151,E-MTAB-8633:MN09031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448157,,MN09031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791593,E-MTAB-8633:CML322_V11_base_MN08032_R,ERX3793697,TRUE,18548036,18548036,151,E-MTAB-8633:MN08032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448156,,MN08032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791592,E-MTAB-8633:CML322_V11_base_MN08031_R,ERX3793696,TRUE,26247397,26247397,151,E-MTAB-8633:MN08031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448155,,MN08031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791591,E-MTAB-8633:CML247_V11_base_MN07033_R,ERX3793695,TRUE,30132262,30132262,151,E-MTAB-8633:MN07033_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448154,,MN07033_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791590,E-MTAB-8633:CML247_V11_base_MN07031_R,ERX3793694,TRUE,24327546,24327546,151,E-MTAB-8633:MN07031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448153,,MN07031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791589,E-MTAB-8633:CML228_V11_base_MN06032_R,ERX3793693,TRUE,23275965,23275965,151,E-MTAB-8633:MN06032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448152,,MN06032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791588,E-MTAB-8633:CML228_V11_base_MN06031_R,ERX3793692,TRUE,26723737,26723737,151,E-MTAB-8633:MN06031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448151,,MN06031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791587,E-MTAB-8633:CML277_V11_base_MN05032_R,ERX3793691,TRUE,25660337,25660337,151,E-MTAB-8633:MN05032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448150,,MN05032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791586,E-MTAB-8633:CML277_V11_base_MN05031_R,ERX3793690,TRUE,25368350,25368350,151,E-MTAB-8633:MN05031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448149,,MN05031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791585,E-MTAB-8633:CML103_V11_base_MN04032_R,ERX3793689,TRUE,21491511,21491511,151,E-MTAB-8633:MN04032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448148,,MN04032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791584,E-MTAB-8633:CML103_V11_base_MN04031_R,ERX3793688,TRUE,23828813,23828813,151,E-MTAB-8633:MN04031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448147,,MN04031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791583,E-MTAB-8633:B97_V11_base_MN03032_R,ERX3793687,TRUE,26274134,26274134,151,E-MTAB-8633:MN03032_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448146,,MN03032_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791582,E-MTAB-8633:B97_V11_base_MN03031_R,ERX3793686,TRUE,25485599,25485599,151,E-MTAB-8633:MN03031_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448145,,MN03031_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791581,E-MTAB-8633:Tzi8_16DAP_endosperm_MN27092_R,ERX3793685,TRUE,33349086,33349086,151,E-MTAB-8633:MN27092_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448144,,MN27092_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791580,E-MTAB-8633:Tzi8_16DAP_endosperm_MN27091_R,ERX3793684,TRUE,29167105,29167105,151,E-MTAB-8633:MN27091_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448143,,MN27091_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791579,E-MTAB-8633:Tx303_16DAP_endosperm_MN26093_R,ERX3793683,TRUE,28826287,28826287,151,E-MTAB-8633:MN26093_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448142,,MN26093_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791578,E-MTAB-8633:Tx303_16DAP_endosperm_MN26091_R,ERX3793682,TRUE,42858007,42858007,151,E-MTAB-8633:MN26091_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448141,,MN26091_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791577,E-MTAB-8633:P39_16DAP_endosperm_MN25092_R,ERX3793681,TRUE,25432036,25432036,151,E-MTAB-8633:MN25092_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448140,,MN25092_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791576,E-MTAB-8633:P39_16DAP_endosperm_MN25091_R,ERX3793680,TRUE,28106853,28106853,151,E-MTAB-8633:MN25091_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448139,,MN25091_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791575,E-MTAB-8633:Oh7b_16DAP_endosperm_MN24092_R,ERX3793679,TRUE,24891348,24891348,151,E-MTAB-8633:MN24092_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448138,,MN24092_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791574,E-MTAB-8633:Oh7b_16DAP_endosperm_MN24091_R,ERX3793678,TRUE,28181429,28181429,151,E-MTAB-8633:MN24091_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448137,,MN24091_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
